mol_idx,edit_type,site_idx,n_depths_used,entropy_mean,entropy_std,entropy_range
4136,a,2,6,4.0532892147699995,0.37042537966959854,0.8940868377685547
4137,b,18,6,3.3140455881754556,0.40045360419406684,0.9500174522399902
4138,a,10,6,3.478219429651896,0.350313082373594,0.8000707626342773
4139,a,2,6,4.006684303283691,0.3816723148697696,0.8884186744689941
4140,b,19,6,3.6240779161453247,0.2134582047666699,0.49113035202026367
4141,b,5,6,3.5028987725575766,0.4057326797996811,1.0136423110961914
4142,b,83,6,4.761203130086263,0.3699865478360999,0.9371628761291504
4143,b,13,6,3.740817586580912,0.6729625830740767,1.75083589553833
4144,a,0,6,3.391863783200582,0.11818369572666741,0.34503984451293945
4145,b,12,6,3.501213312149048,0.3740688677933585,0.8755912780761719
4146,b,40,6,4.162881096204122,0.46063261293829166,1.2111549377441406
4147,b,3,6,3.9038306872049966,0.32232290726085644,0.8836750984191895
4148,b,9,6,4.265327334403992,0.3153811580315276,0.8932936191558838
4149,a,18,6,4.047800898551941,0.27459738135510564,0.694251537322998
4150,b,35,6,4.172190546989441,0.41817964113632766,1.0930228233337402
4151,b,14,6,3.0895829598108926,0.3384820866238582,0.8947157859802246
4152,b,10,6,3.6932246685028076,0.4192189083892752,1.0598983764648438
4153,b,21,6,3.9924799601236978,0.43758888207848934,1.248809814453125
4154,b,19,6,3.478549083073934,0.30966397515757565,0.8607256412506104
4155,a,23,6,4.417028745015462,0.1279656481666692,0.33327341079711914
4156,b,14,6,3.7504214445749917,0.23785254609237041,0.613023042678833
4157,a,10,6,3.2695303757985434,0.1759856701674779,0.40740132331848145
4158,b,32,6,4.015853524208069,0.37777355331693363,0.9411864280700684
4159,b,41,6,4.1136863231658936,0.32853051066886974,0.8956384658813477
4160,b,34,6,4.0475573142369585,0.3944157066896103,1.0911328792572021
4161,b,46,6,4.282993237177531,0.5036333772628006,1.2368931770324707
4162,b,56,6,4.261562784512837,0.38609300655688455,0.9156279563903809
4163,a,2,6,4.381855487823486,0.4388285909453247,0.9995043277740479
4164,a,1,6,3.6931055784225464,0.15680802899990062,0.39758801460266113
4165,b,3,6,3.8460002740224204,0.3957892458159059,0.9328346252441406
4166,b,5,6,3.407798926035563,0.36435392502411046,0.8538055419921875
4167,b,29,6,3.694409211476644,0.36116208887085627,0.8417556285858154
4168,b,13,6,3.27239990234375,0.4983722118605479,1.1870887279510498
4169,a,10,6,3.8036615451176963,0.056287041066401894,0.16259527206420898
4170,b,35,6,4.117678840955098,0.4826507734544782,1.2282018661499023
4171,b,39,6,4.041435321172078,0.27401163112565896,0.6709997653961182
4172,a,19,6,4.226817846298218,0.1890302842291654,0.45012617111206055
4173,b,42,6,3.746545751889547,0.33749095965875864,0.794654369354248
4174,a,5,6,3.628803292910258,0.2267227558271389,0.5504145622253418
4175,b,12,6,3.7908010880152383,0.6445247580122977,1.9138164520263672
4176,a,34,6,4.518024841944377,0.2522263797911548,0.6269664764404297
4177,b,2,6,3.487651069959005,0.4958991303341029,1.17893648147583
4178,b,44,6,4.023384968439738,0.5598528984364775,1.3842508792877197
4179,b,5,6,4.04998517036438,0.4130490625270042,1.0971779823303223
4180,b,28,6,4.313848813374837,0.35095825388701873,1.007309913635254
4181,a,0,6,3.4873103300730386,0.2547022823300144,0.61008620262146
4182,a,1,6,3.2175660928090415,0.283044996185261,0.7403731346130371
4183,b,10,6,3.258476495742798,0.36983397954346553,0.8948836326599121
4184,b,23,6,4.234391093254089,0.34622209093096257,0.8741378784179688
4185,b,60,6,4.316920638084412,0.5919210001769579,1.4441547393798828
4186,b,3,6,3.872649153073629,0.1924392509499096,0.4581277370452881
4187,b,10,6,3.7894280354181924,0.35063353410739223,0.9981064796447754
4188,b,13,6,3.8116076787312827,0.5334479831063833,1.3851714134216309
4189,b,1,6,3.3888761599858603,0.15344119582576746,0.3451709747314453
4190,b,15,6,3.8222204049428306,0.49204475214733684,1.0921645164489746
4191,b,19,6,4.154472788174947,0.3454639880161631,0.8952252864837646
4192,b,20,6,3.564805547396342,0.5431139876288613,1.4096565246582031
4193,b,27,6,3.7694645722707114,0.2380337843773007,0.5953364372253418
4194,b,34,6,3.9841124216715493,0.34426388161272986,0.8729038238525391
4195,b,4,6,4.218987544377645,0.36248220952134885,0.978172779083252
4196,a,23,6,4.27957816918691,0.2807634741143403,0.7811629772186279
4197,b,40,6,4.250923275947571,0.37101021384622423,0.8623647689819336
4198,b,9,6,3.8029975493748984,0.2612761981894477,0.6705231666564941
4199,b,5,6,3.0978204806645713,0.28113588389662714,0.7046833038330078
4200,b,38,6,3.994224468866984,0.24996673557341334,0.5845682621002197
4201,b,13,6,3.7720245917638144,0.47379836040098505,1.1606545448303223
4202,b,11,6,3.284530679384867,0.34981374575938534,0.8780043125152588
4203,a,1,6,3.9740538199742637,0.20418851739484228,0.49259233474731445
4204,b,26,6,3.961652994155884,0.49772349206757277,1.2611594200134277
4205,b,68,6,4.617340962092082,0.4958404269698823,1.261789321899414
4206,b,18,6,4.050536592801412,0.3513949354954076,0.8836109638214111
4207,b,11,6,4.099269429842631,0.3490806778505316,0.9073665142059326
4208,b,14,6,3.8336751461029053,0.49345948781780236,1.2672243118286133
4209,b,42,6,3.847200870513916,0.36669926286613386,0.8551938533782959
4210,b,28,6,3.8269370794296265,0.3952371543889198,1.0070912837982178
4211,a,5,6,3.7069116036097207,0.17443385815099882,0.4078235626220703
4212,b,3,6,3.7769580284754434,0.3157774324665622,0.8054158687591553
4213,b,9,6,4.115767121315002,0.30430687909597576,0.7716431617736816
4214,b,5,6,4.143356164296468,0.2669512431305691,0.6328520774841309
4215,a,2,6,3.5480599800745645,0.3345939781545121,0.8044307231903076
4216,a,23,6,4.560329755147298,0.1029535225143871,0.2692241668701172
4217,b,9,6,3.519633928934733,0.14995593476904098,0.3571460247039795
4218,b,9,6,3.6228638887405396,0.34150876151590176,0.8706028461456299
4219,b,7,6,3.645481983820597,0.33811823360513293,0.8251283168792725
4220,a,16,6,4.036723097165425,0.16090876189552122,0.376558780670166
4221,b,7,6,3.4442625045776367,0.26388825198218696,0.6701040267944336
4222,b,35,6,4.1607474486033125,0.3782420488942287,0.9535458087921143
4223,b,26,6,4.103785951932271,0.5038369571534491,1.208143949508667
4224,b,2,6,3.252467155456543,0.17619458860901357,0.4995405673980713
4225,a,29,6,4.615825653076172,0.30883697875394145,0.748650074005127
4226,b,36,6,4.082148551940918,0.37449407045594,0.8565080165863037
4227,b,23,6,3.509239395459493,0.5490574730624932,1.3328356742858887
4228,b,10,6,3.731425642967224,0.25684369188276707,0.6269955635070801
4229,b,24,6,3.8904099067052207,0.37633224945366944,1.0183048248291016
4230,b,39,6,4.055771827697754,0.26139256129439825,0.6123495101928711
4231,b,15,6,3.9071669578552246,0.541327212523185,1.3947622776031494
4232,b,15,6,3.6363023122151694,0.4100167821690694,1.0012235641479492
4233,b,1,6,3.613576134045919,0.4203152850932051,1.1065504550933838
4234,b,23,6,3.6285749673843384,0.3299217783961634,0.9305100440979004
4235,b,9,6,3.5545865297317505,0.2960795029264282,0.7163193225860596
4236,b,1,6,3.4297293424606323,0.3720482883087253,0.8766324520111084
4237,a,22,6,4.22940190633138,0.12831979852182424,0.3300189971923828
4238,b,10,6,3.391459862391154,0.3567257989286393,0.8893752098083496
4239,b,10,6,4.543542464574178,0.19385310784898893,0.4859004020690918
4240,b,17,6,3.735131780306498,0.5200367765290845,1.2028601169586182
4241,b,24,6,4.082969466845195,0.43669481290318757,1.0493261814117432
4242,b,19,6,4.156679352124532,0.3219722685193066,0.8760268688201904
4243,b,22,6,3.624234199523926,0.34918474364634017,0.8577897548675537
4244,b,1,6,3.505362590154012,0.263175425087338,0.6392028331756592
4245,b,20,6,3.591133952140808,0.4374298179935603,1.0735044479370117
4246,a,23,6,3.989664634068807,0.2725998859620141,0.6388165950775146
4247,b,1,6,3.833754221598307,0.29732378961977746,0.6977794170379639
4248,b,36,6,4.198757688204448,0.5974780621365972,1.503068447113037
4249,b,14,6,4.082778970400493,0.46310766941480874,1.1244909763336182
4250,b,17,6,3.8901995023091636,0.30323825654386144,0.8323526382446289
4251,b,5,6,4.114787459373474,0.34466679599208705,0.8344788551330566
4252,b,15,6,3.9645785888036094,0.3316887324557225,0.8821587562561035
4253,a,17,6,4.0368919769922895,0.1956565525877528,0.4874100685119629
4254,b,30,6,4.167340358098348,0.422643723556888,1.0391592979431152
4255,a,14,6,3.6960244178771973,0.19094549780515743,0.44002628326416016
4256,b,29,6,3.984521508216858,0.3578556949236799,0.8531875610351562
4257,b,16,6,4.207515478134155,0.3017513675405655,0.794196367263794
4258,b,39,6,4.5759373505910235,0.3418303553316205,0.8730645179748535
4259,b,16,6,3.882824420928955,0.3681646191468001,0.952824592590332
4260,b,34,6,4.220665613810222,0.37218057434233687,0.9759559631347656
4261,b,34,6,4.059926668802897,0.4034319782777638,1.0507557392120361
4262,b,13,6,3.9094717105229697,0.29112333929057554,0.708167552947998
4263,b,18,6,3.8135919173558555,0.2633431394472283,0.6777148246765137
4264,a,8,6,3.008441925048828,0.3526391935730573,0.8512077331542969
4265,a,25,6,4.382103204727173,0.2635853293535334,0.6858563423156738
4266,a,21,6,4.038544615109761,0.1640127746942895,0.3592872619628906
4267,b,28,6,4.346500674883525,0.41766596158148145,1.1160154342651367
4268,b,52,6,3.9788280725479126,0.41444515898952355,1.1183555126190186
4269,b,20,6,3.8757620255152383,0.4442571425367276,1.20735502243042
4270,b,35,6,3.934150775273641,0.49801667871740024,1.326328992843628
4271,b,11,6,3.7541422843933105,0.37195077873203597,1.0037996768951416
4272,a,2,6,3.9504752159118652,0.4493641420715472,1.0952320098876953
4273,b,25,6,4.4710618654886884,0.3198749219005837,0.8266448974609375
4274,b,25,6,4.1927253405253095,0.49773545214655496,1.334038496017456
4275,b,31,6,4.316858768463135,0.36774204972349717,0.9868927001953125
4276,b,13,6,3.5447785456975303,0.32957941514226186,0.8554389476776123
4277,a,54,6,4.872293313344319,0.31602720822425623,0.7241911888122559
4278,b,1,6,3.478450894355774,0.28599833939385366,0.7199504375457764
4279,b,30,6,4.24468731880188,0.29277749145770454,0.7069339752197266
4280,b,12,6,3.3545416990915933,0.33855809884753274,0.7438914775848389
4281,b,54,6,4.125013828277588,0.39531216191951507,0.9601263999938965
4282,b,41,6,4.276193777720134,0.36973444675777684,0.9622418880462646
4283,a,10,6,3.6267936627070108,0.19183146322089528,0.4552450180053711
4284,b,21,6,3.9219373067220054,0.2464590507262085,0.5733919143676758
4285,b,13,6,3.83463978767395,0.5908137028247037,1.4059765338897705
4286,a,8,6,3.359382152557373,0.16799246296863493,0.42838263511657715
4287,a,25,6,4.2231667041778564,0.10137668740325627,0.26667165756225586
4288,b,3,6,2.8897670904795327,0.32133317959331603,0.8236596584320068
4289,b,44,6,3.8396534522374473,0.6361794171447065,1.4521899223327637
4290,b,17,6,3.6383062601089478,0.49463802078153696,1.1804635524749756
4291,b,33,6,4.19979453086853,0.28950398716026954,0.7423558235168457
4292,b,13,6,3.673560897509257,0.34377891085270773,0.8844552040100098
4293,b,27,6,4.345330874125163,0.4192820334845255,1.0802998542785645
4294,b,19,6,3.677271842956543,0.40956868842683947,1.064682960510254
4295,a,9,6,4.230523188908895,0.20278175551084426,0.505424976348877
4296,b,53,6,4.31897246837616,0.5043945584308873,1.3037757873535156
4297,b,17,6,4.042341748873393,0.356690152522665,0.9226295948028564
4298,b,14,6,3.3106903235117593,0.3799323297495018,0.9526300430297852
4299,b,9,6,2.9583579699198403,0.28044769796215957,0.7002193927764893
4300,b,18,6,3.944748838742574,0.49341799163369615,1.1497671604156494
4301,b,24,6,4.282960255940755,0.26480484785916353,0.6933917999267578
4302,b,17,6,3.2874184052149453,0.4181278621680851,1.0588514804840088
4303,a,0,6,4.136665900548299,0.24033004046046139,0.5742025375366211
4304,b,8,6,3.530992110570272,0.3767265552944424,0.9266571998596191
4305,a,2,6,3.6293043295542398,0.46705403161496334,1.2007982730865479
4306,b,23,6,3.787225286165873,0.4239212592299581,0.997699499130249
4307,b,19,6,3.73993448416392,0.470813444446578,1.2131545543670654
4308,b,3,6,3.318960189819336,0.40121873500296684,0.9548318386077881
4309,b,8,6,3.4999485413233438,0.4475034609776946,1.1736259460449219
4310,b,26,6,3.402569611867269,0.23622764534368032,0.5774905681610107
4311,a,10,6,3.627735455830892,0.16005143146745146,0.3966186046600342
4312,b,14,6,3.6938188870747886,0.40017691541645783,0.9908287525177002
4313,b,26,6,3.802812616030375,0.5486135525570253,1.4329633712768555
4314,b,17,6,3.697152256965637,0.31316266439741014,0.7970068454742432
4315,b,5,6,4.311712423960368,0.23196531432889725,0.5845532417297363
4316,b,30,6,4.252987106641133,0.4426980030146334,1.1540594100952148
4317,b,22,6,3.8485255241394043,0.536326434002717,1.3059492111206055
4318,b,10,6,4.030204693476359,0.34919109330927195,0.8953707218170166
4319,a,14,6,3.8140553633371987,0.061757869577693796,0.18308496475219727
4320,b,28,6,3.6281075874964395,0.47485147207917966,1.1645832061767578
4321,b,7,6,4.422653595606486,0.2946082533233743,0.7468767166137695
4322,b,16,6,3.703060428301493,0.4150585942262705,1.0173604488372803
4323,b,4,6,3.7064385414123535,0.4132009708438957,1.0280699729919434
4324,b,43,6,3.7059726317723594,0.43148704448900066,1.1558306217193604
4325,b,19,6,4.416607181231181,0.4164531140792007,0.9721038341522217
4326,b,29,6,3.7756866614023843,0.4785431171311896,1.2866613864898682
4327,b,11,6,3.706223209698995,0.3914777746244882,0.9888999462127686
4328,b,42,6,4.0152058601379395,0.38224710086622604,0.9736201763153076
4329,a,13,6,3.4347360928853354,0.25094735352550446,0.5628855228424072
4330,b,36,6,4.222989281018575,0.4509742337941409,1.1613764762878418
4331,a,2,6,4.1069512367248535,0.17198975391235646,0.4396500587463379
4332,b,36,6,4.045387148857117,0.2447426145547726,0.6074919700622559
4333,b,33,6,4.357868075370789,0.5257015955719069,1.2414274215698242
4334,b,9,6,3.4636885722478232,0.29932273368312273,0.8422183990478516
4335,b,10,6,3.377088268597921,0.32549097087642853,0.7891941070556641
4336,b,3,6,4.199207584063212,0.3983660390571302,1.125403642654419
4337,b,8,6,4.232792894045512,0.3439093381368003,0.9206433296203613
4338,b,14,6,3.536094546318054,0.5746310832906725,1.4926152229309082
4339,b,3,6,4.191057920455933,0.4539158560831242,1.212951421737671
4340,b,13,6,3.432681361834208,0.35777257050481903,0.8685016632080078
4341,a,30,6,4.320448478062947,0.20789817675267833,0.5394797325134277
4342,a,0,6,4.14836057027181,0.24188682915676835,0.6135683059692383
4343,b,14,6,3.851436972618103,0.2778208743958703,0.7080376148223877
4344,b,29,6,3.8916074434916177,0.27467341058281153,0.6669285297393799
4345,a,6,6,3.322695771853129,0.07468481679118366,0.18575096130371094
4346,b,44,6,3.7186305920283,0.6708767111527856,1.588752269744873
4347,a,13,6,3.788919965426127,0.14872029684550447,0.38019776344299316
4348,b,9,6,3.518737475077311,0.33909521471764054,0.8770215511322021
4349,a,2,6,3.5485050678253174,0.32591256831368864,0.7885894775390625
4350,b,12,6,3.2675194342931113,0.45999727476375823,1.1418766975402832
4351,b,9,6,3.3717438777287803,0.35642796058710574,0.8741636276245117
4352,b,24,6,3.599856734275818,0.5553344600160374,1.3764264583587646
4353,b,28,6,3.8866687218348184,0.40058753734726654,0.9979336261749268
4354,a,12,6,3.8465876976648965,0.29073577171731246,0.6957156658172607
4355,a,12,6,4.1024149258931475,0.15452225985239074,0.372891902923584
4356,b,50,6,4.267409125963847,0.44495715095546606,1.1306939125061035
4357,b,12,6,3.959592262903849,0.7038400716919815,1.7856674194335938
4358,b,52,6,4.127565582593282,0.5446493847766785,1.4250352382659912
4359,b,25,6,3.965701937675476,0.41923378822828716,1.0654950141906738
4360,b,34,6,4.261643211046855,0.5006707477354679,1.2782304286956787
4361,a,16,6,4.125845551490784,0.17844746609298742,0.4155395030975342
4362,b,3,6,3.905105551083883,0.3300361193853801,0.7635409832000732
4363,a,8,6,3.2948922713597617,0.17244131262245369,0.3766794204711914
4364,b,15,6,4.145614107449849,0.3370780542175531,0.8332691192626953
4365,a,1,6,3.741483688354492,0.10910071586348717,0.2848846912384033
4366,b,25,6,3.723740021387736,0.4015481627184652,1.0309720039367676
4367,a,21,6,4.050909082094829,0.2738444065684739,0.6507472991943359
4368,b,2,6,3.5796350240707397,0.2002874682103074,0.5436034202575684
4369,a,13,6,3.9308063983917236,0.288674222374628,0.6796181201934814
4370,b,44,6,4.150990804036458,0.22233326250663252,0.5267117023468018
4371,b,10,6,3.595725337664286,0.22411881864520658,0.6006922721862793
4372,b,13,6,4.365286032358806,0.18449646656730326,0.5064253807067871
4373,b,42,6,4.278387029965718,0.3399558276227428,0.8346338272094727
4374,b,79,6,4.603478670120239,0.22689110821187117,0.5487442016601562
4375,a,7,6,3.458760142326355,0.1359911440247367,0.3561089038848877
4376,b,12,6,4.1752264102300005,0.5681851295509512,1.4045116901397705
4377,a,7,6,3.7093127171198526,0.12180241239927342,0.2759418487548828
4378,b,10,6,3.920107841491699,0.5831064325741151,1.5367953777313232
4379,a,16,6,3.890188972155253,0.1669697999409056,0.38520002365112305
4380,a,12,6,4.191394289334615,0.28390923043053834,0.6917083263397217
4381,a,16,6,4.042327602704366,0.13249585610828069,0.3244812488555908
4382,b,45,6,4.078588763872783,0.3828109657131302,0.9315941333770752
4383,b,16,6,3.1802311738332114,0.4468664608561525,1.0627620220184326
4384,b,21,6,3.5032505989074707,0.5036859164844015,1.1810996532440186
4385,b,13,6,3.649507761001587,0.3889670864813549,1.0354692935943604
4386,b,7,6,3.1970200141270957,0.30588261010534795,0.7353289127349854
4387,b,41,6,4.42228086789449,0.33250020088061444,0.8771181106567383
4388,a,5,6,2.97015909353892,0.34402489066509956,0.8282032012939453
4389,a,0,6,3.4326016902923584,0.1375161619411689,0.36635613441467285
4390,b,12,6,3.823141018549601,0.41260486965099225,1.0894081592559814
4391,b,7,6,3.2961018880208335,0.3363858956966757,0.8741798400878906
4392,a,32,6,4.3659210205078125,0.275546374839805,0.6532301902770996
4393,a,16,6,3.7317396799723306,0.23952822513888072,0.6056957244873047
4394,b,24,6,4.374160011609395,0.29089128818410964,0.822826623916626
4395,b,4,6,3.956835905710856,0.30456750947210576,0.821587085723877
4396,b,8,6,3.4953637520472207,0.34767826090569404,0.8911139965057373
4397,b,7,6,3.7572750250498452,0.5413023200482165,1.2916502952575684
4398,b,15,6,4.110235333442688,0.32257358677205683,0.7159678936004639
4399,a,21,6,3.926005204518636,0.22926007741789073,0.5628807544708252
4400,b,9,6,4.21485694249471,0.38553614287462323,1.025986909866333
4401,a,17,6,4.554570198059082,0.14222659379535232,0.33678293228149414
4402,b,24,6,3.914238969484965,0.42495874676557266,0.9968161582946777
4403,a,11,6,3.917486627896627,0.12699086089379108,0.3386874198913574
4404,b,18,6,3.3279860814412436,0.33169345472956074,0.8687379360198975
4405,b,38,6,4.316986560821533,0.32252639916374554,0.8571310043334961
4406,b,60,6,4.239200830459595,0.6010896343478869,1.5784871578216553
4407,b,5,6,3.7634958823521933,0.3351676427601184,0.782829999923706
4408,b,5,6,3.4514075915018716,0.44838366909587274,1.1330366134643555
4409,b,19,6,3.474010984102885,0.4622215315518113,1.0607664585113525
4410,b,1,6,3.9004944562911987,0.3345646215138289,0.7873578071594238
4411,a,10,6,3.6485132376352944,0.09637604112355054,0.23007941246032715
4412,b,30,6,4.107526024182637,0.3480021903398458,0.9838824272155762
4413,b,3,6,4.1934555768966675,0.36721867949496373,0.9434351921081543
4414,b,26,6,4.170385718345642,0.3466014218004503,0.8293247222900391
4415,b,28,6,3.8380616903305054,0.4738980606231977,1.191805362701416
4416,b,20,6,3.9196231762568154,0.4484748460963313,1.097736120223999
4417,b,25,6,3.767303188641866,0.3810532863901838,0.8842923641204834
4418,a,9,6,3.252975583076477,0.21506660987293252,0.5492041110992432
4419,a,10,6,3.5454506476720176,0.16886220251831868,0.4234282970428467
4420,b,39,6,4.008081833521525,0.29746114262154744,0.7139701843261719
4421,b,3,6,4.238085190455119,0.25733971645738984,0.6366491317749023
4422,a,26,6,4.246158679326375,0.13018990535991892,0.3190188407897949
4423,a,2,6,3.9108484188715615,0.31867744107623597,0.7334141731262207
4424,b,9,6,4.161508361498515,0.39962040533169724,1.0436177253723145
4425,a,1,6,3.6700599988301597,0.26406720616785223,0.6020305156707764
4426,b,46,6,4.155805627504985,0.5023155419895798,1.2617924213409424
4427,b,14,6,3.4039427042007446,0.38459026695447335,0.9772579669952393
4428,b,18,6,3.65229324499766,0.4158732375232231,1.072716236114502
4429,b,26,6,3.8489067951838174,0.4962395223714687,1.4288568496704102
4430,b,23,6,3.6518801848093667,0.3588262975085477,0.8408792018890381
4431,b,16,6,3.57290252049764,0.262197173597458,0.7275538444519043
4432,b,16,6,3.2503451903661094,0.1844328876251049,0.48021626472473145
4433,a,9,6,4.163322687149048,0.20323683460282263,0.5209300518035889
4434,b,11,6,3.2488209009170532,0.17554715879120764,0.4507594108581543
4435,b,2,6,3.355889836947123,0.33042401174647634,0.8519792556762695
4436,b,16,6,4.18770690759023,0.3917428134879427,1.0022785663604736
4437,b,40,6,4.258615414301555,0.3245944163446687,0.8345065116882324
4438,b,51,6,3.9848822752634683,0.48611130558931537,1.2591218948364258
4439,b,11,6,4.297190507253011,0.3186764691218479,0.8299789428710938
4440,a,7,6,3.20130987962087,0.08009932839951384,0.2044665813446045
4441,a,0,6,3.969657222429911,0.21394210673971387,0.5402719974517822
4442,b,5,6,3.1514939069747925,0.34777486638739674,0.8142604827880859
4443,b,2,6,3.196556727091471,0.26672278693645946,0.7246506214141846
4444,b,21,6,3.7598208586374917,0.4115667402819396,0.9558334350585938
4445,b,23,6,3.8450191815694175,0.458962312343071,1.184572696685791
4446,b,80,6,4.724394877751668,0.34276512390990244,0.9017376899719238
4447,b,42,6,4.560450315475464,0.34771667839230624,0.8677120208740234
4448,b,43,6,4.074612696965535,0.4087253652519474,1.1610321998596191
4449,b,31,6,4.167678674062093,0.30077509203230984,0.7971386909484863
4450,a,21,6,4.356904745101929,0.22728710895279453,0.5700445175170898
4451,b,6,6,3.5998405615488687,0.3645973929458579,0.8603670597076416
4452,b,18,6,3.449218432108561,0.23338044236889177,0.5743038654327393
4453,b,9,6,3.3659587701161704,0.38697988222496904,0.959998607635498
4454,b,9,6,3.8625408411026,0.41884031149283996,1.0579750537872314
4455,b,3,6,3.4012457927068076,0.32998192070109755,0.8011209964752197
4456,b,13,6,3.9245911041895547,0.36457336988817735,0.9259042739868164
4457,a,9,6,3.99553116162618,0.14795999123707518,0.39347338676452637
4458,b,12,6,3.476572632789612,0.5253343982922205,1.2984213829040527
4459,a,13,6,3.8177449703216553,0.13731835053528924,0.36137866973876953
4460,a,2,6,3.346616546312968,0.24231478758382458,0.558889627456665
4461,a,14,6,3.7167347272237143,0.18588493978339493,0.4328289031982422
4462,b,20,6,4.166068196296692,0.3557641559939388,0.9205055236816406
4463,b,34,6,3.947391986846924,0.3020236143643749,0.7546176910400391
4464,a,11,6,3.4179060459136963,0.24440265853049548,0.6313507556915283
4465,b,18,6,4.016632994016011,0.43914685613188076,1.0741853713989258
4466,a,2,6,3.912725329399109,0.48536306736436496,1.2282495498657227
4467,b,21,6,3.8580685456593833,0.3944613793776138,0.9534070491790771
4468,b,6,6,3.4552504618962607,0.3066946679378151,0.7367005348205566
4469,b,1,6,4.142658909161885,0.3292025384692295,0.8815312385559082
4470,b,21,6,3.1587745745976767,0.4252012119101793,1.0170652866363525
4471,b,11,6,4.145529389381409,0.37013716998306745,0.9739344120025635
4472,b,16,6,3.92920184135437,0.2137891130224717,0.5483241081237793
4473,b,43,6,3.766309221585592,0.6220323967689075,1.7553162574768066
4474,b,22,6,3.830012321472168,0.3887005676365928,0.9308960437774658
4475,a,16,6,4.392947832743327,0.14506763488828686,0.3466353416442871
4476,b,28,6,3.727593421936035,0.38912598218958117,1.0212163925170898
4477,b,1,6,3.620254119237264,0.19917986567642565,0.5221066474914551
4478,b,13,6,3.6333776315053306,0.3098972731708712,0.7574553489685059
4479,b,3,6,3.5157317320505777,0.2582713926180774,0.6254441738128662
4480,b,4,6,3.2006857792536416,0.308959803955988,0.817509651184082
4481,b,38,6,4.0696715116500854,0.38881679653494117,0.9748015403747559
4482,b,8,6,3.8778095642725625,0.38110163757654175,0.9603843688964844
4483,b,6,6,2.754749576250712,0.348073175089134,0.8724417686462402
4484,b,46,6,4.362882892290751,0.32948003161973166,0.8099806308746338
4485,b,11,6,3.485331932703654,0.2996707239474816,0.7887411117553711
4486,b,50,6,4.058465003967285,0.5347298136811545,1.367063283920288
4487,a,8,6,3.399073759714762,0.15708157754857505,0.41991186141967773
4488,a,1,6,3.5242002407709756,0.15680997789993184,0.37432336807250977
4489,a,0,6,4.134819507598877,0.4152860437522754,0.9948885440826416
4490,b,7,6,4.315761725107829,0.44164880854799615,1.053084373474121
4491,b,30,6,4.739174286524455,0.4009702351446558,1.137730598449707
4492,a,10,6,3.339455246925354,0.15350001117233147,0.4177241325378418
4493,a,15,6,3.7691678603490195,0.18024654336503426,0.44805264472961426
4494,b,15,6,3.873594125111898,0.3893478120337073,0.9324734210968018
4495,b,2,6,3.7576634089152017,0.41502519601015136,1.0029406547546387
4496,a,18,6,3.8416695594787598,0.30427515001261973,0.7292704582214355
4497,b,24,6,3.292059063911438,0.46095552257225486,1.0737483501434326
4498,a,15,6,4.052603681882222,0.15005691051135572,0.3432929515838623
4499,b,5,6,3.2679432233174643,0.2036158474815349,0.4795873165130615
4500,b,25,6,3.588701764742533,0.2693239121189553,0.7286014556884766
4501,b,44,6,4.069767514864604,0.4961303539667936,1.2343199253082275
4502,b,19,6,4.264650424321492,0.41872945414522994,1.0236091613769531
4503,b,37,6,4.245764454205831,0.42884041930806677,1.0416467189788818
4504,b,15,6,3.666744828224182,0.4131068464918362,0.9821312427520752
4505,b,18,6,3.9013230005900064,0.43256071959492237,1.0952098369598389
4506,b,50,6,4.37435777982076,0.4435761521893985,1.1356911659240723
4507,b,19,6,3.8060686588287354,0.4607031296911019,1.111297845840454
4508,b,36,6,4.2360548575719195,0.39334236395314526,0.9951956272125244
4509,a,0,6,4.144365866978963,0.4453344499768749,1.1365611553192139
4510,b,12,6,3.8753132422765098,0.565381640035905,1.4043989181518555
4511,a,0,6,4.167815128962199,0.18408586579914804,0.4468801021575928
4512,b,23,6,4.428195476531982,0.3732090040428555,0.9752135276794434
4513,b,42,6,4.2965779304504395,0.4097627180433209,1.0312302112579346
4514,b,11,6,3.70415469010671,0.2450840561129754,0.6266927719116211
4515,b,24,6,4.284227927525838,0.4713149266735526,1.1657531261444092
4516,b,32,6,4.212780117988586,0.37202825057028877,0.9428300857543945
4517,b,15,6,4.160437385241191,0.3696801270466688,0.896155834197998
4518,b,31,6,4.86800495783488,0.1791055349047219,0.45849132537841797
4519,b,16,6,3.988484740257263,0.20818857634067664,0.4762578010559082
4520,b,11,6,3.3173538049062095,0.15579327129198123,0.3691575527191162
4521,b,21,6,3.755861838658651,0.4698455940018156,1.2020916938781738
4522,a,2,6,4.081316073735555,0.4544392905696726,1.1270804405212402
4523,b,32,6,4.284910519917806,0.4934837847459695,1.2653558254241943
4524,b,7,6,3.8417579332987466,0.44550908068972933,1.1207382678985596
4525,b,14,6,3.7231478293736777,0.3066027235501568,0.8072524070739746
4526,b,8,6,3.1108388106028237,0.4301663255315009,1.1131272315979004
4527,b,59,6,4.406402985254924,0.34811408410669026,0.8885912895202637
4528,a,4,6,4.427311420440674,0.2779241471680403,0.6768226623535156
4529,b,19,6,4.29554299513499,0.4501240143354055,1.1629414558410645
4530,b,10,6,3.5087920824686685,0.44417993471561806,1.0700976848602295
4531,b,44,6,4.185024817784627,0.47764211408841445,1.1528942584991455
